stem,prefix,split,image_sha256,mask_sha256,rgb_pixels_sha256,image_hw,mask_hw,size_mismatch,empty_mask,soft_mask,detail_sha256,trace_sha256
RBN (7337),RBN,test,9e8e789bb226027b04d642994129dff18b4758fd528652d633eb98084b60bfea,10e78e7deff3763a4f06b84e5135d1489ed3037e9de18eec2138040e01ab83dd,9aa0d1f6733956f5ffdf1df1b380f0c9aabedeb7b3792966cbb4633d32abcf87,640x426,640x426,False,False,True,e1ab195a142cf8f7c7e92a22cff6c2643b599ff08ee02a5c6a0d714b762e4fcb,70c3f0eb29e8c330a5b99c04ab8ef910c2e16d611029017ba9c3186340e1b221
RBN (7338),RBN,train,2dc2cac5bdc4e3d3c6064247b2d96249c847e963d65b441104254609a4855e4b,22dbb88df8bc74408fa99f0acc147f07bb3c6be1a70da6b26103186c9b63d6fd,8f2bb984f1677348ef1c51624596e01ac8c77d11b8f623263558ca491b7e6057,375x500,375x500,False,False,True,c158b092e820f1988e05cc34fbf269158325f75ca522bbec8980b92777e1419f,ccb46b2d7bc4aecde2479eb91b53c19860df2001d1e7f726ff5ef72f3356183e
RBN (7339),RBN,test,f839e91a9ca6a541909ac3dcd0ea514488ec914c5de942ddd10247f34c452d39,297882f2f622bd2c178666e821fd0167dcba2727499f84e1e644d6fa5ba876b2,5d10f6e3e280ca18e6fe291e976585ae20c44fce7492c5c57e069a5252938b8a,426x640,426x640,False,False,True,70614b242681d1dbcc2507e6fb4c8321cb8f688645017c215fef2cf535b4279d,1c43c5c858d56832e243246fff62b4edb946ac578c9360596dbcddfb4f767493
RBN (7340),RBN,train,244eba60a902c9a112594ec0bae334426be7987eaec83aa975821cdd4749eb86,a529d99f645213db0b2a7841d58b0ff1052d28e7b67e3d42fe9434c0e4a146bd,95ad794bd0af44d9eca7653530f30757540fdd6243c640ff9935b34fa1e4b3e7,375x500,375x500,False,False,True,41a54e04103237b7418ec89e81fadad46fc56145051478334dd830a8c7cdb7ba,c2a8c93faa3109745c5124bafc5dd77b7c71cf5780b5f33e52ea792ca4db55b0
RBN (7341),RBN,test,3d8a0fa8ea559f5d00dbd76a4462fe3789a2eca1a57b3e3cd3c9c2c36e91e0e3,4590e13c742651d7858db8075ac825fb941ea7a7e3e2985380a8573c10b82d0b,76d67af7a79eb9fd0deb4c14a88acfb33c8819e74d87a7c3f9f7fc6021af9988,225x300,225x300,False,False,True,8f86401a1aa7ca8ee1ee003a708b3cc7fd29ae553f2f3bc5914ab0adb1be4063,bf97b3ad729bff7b3cc3eb3a3c998fbc1274347e985042b75b153b8cafbc53e9
RBN (7342),RBN,train,64bcfc006ab672e4f635bf795e2314be39aecc115352db0f3db0955846f91a86,20256832068223f2124b6cc599234820bbb02f3c6117be637d9b707d4d87a5ff,9dacb96cf9e16900a2232ee51d41b0ad83702a04bb34b448909eca142e009b7b,375x500,375x500,False,False,True,6fd9ef29ab935b87f3c88b662da625805a597ad963ecbab0411792ec42b8974f,5b26c9ecfb29e45ce2d4bca581cb8126069a7193830366af6377195d65ea8c76
RBN (7343),RBN,train,7a24af636a5aa9e68163013a4c12e12d3f60a2d745cf832d1a009c3b92a62eb4,aa9466533f93fc864f531ce87b12136567cf3af28d7518321be49e6a0cab6e43,6b31a4b5126af62e382c34e77b3c20bce1777908c30aaacf21c7e7e91d27be95,500x333,500x333,False,False,True,864d5c5e5b63880a6dda55b532b60a36289ddaafccd640ed68231642c22ae1b2,c8c42aa1066f7b38be628197dbfcf1b2bd103cb51e1d43e7a551ffe89c115e76
RBN (7344),RBN,train,2e4cafab38a59081a96712b72c037220093449837006ba946befd94dbc8c2c01,9a6febee14af2c91220e35e948f05e5352bbd1bf7f73112856e89dbb2e241a7d,e3d70d37825fad36b9dcdccb8d4e0457e28f275acff0555c66be14d48f8d341e,375x500,375x500,False,False,True,79bdb689adb7dfd657f09d6d1611e779892acf04993f139b61ce8aaa48253298,639cc7c63ea3da4a4204365e4d8e846f59c9436ebdba4117cf1dc4d4a62e393b
RBN (7345),RBN,train,1dca2365bb1766dac3a1136887218bab702c76bfe59dd3690ccff7325c139895,b8ca2f24f2a787e4375823bcee006c974016d83c65388ca9ca0398386c9c2334,cba76e523e4e9ee5bcaaf84cf3abf4dd72c4fda1c12c2446f4cb24c6177d1c2f,375x500,375x500,False,False,True,10b8ba8f804893c677059592a30afbe33dfef0ee35d45857664282b235f395c3,e28121da5080bf66d2db3405c278b34c80a31a28903a171f7a06730e02069ab5
RBN (7346),RBN,train,3dbb4185edfbca53f8978b770a0db0bd4c09a081b1d12d348c67bb77a910e93d,e903c4b0d8fee6e4ca88816cea342469e247433007070b7899d2fc991333a022,24e15d45b7c7e388c35415787f510da9df21785f0dff17e2c9ba0ddb23ff9927,240x320,240x320,False,False,True,a48d3f1d9f00e095ecf3fbeb787df76e4a7b4bbd1a303569cabfbef81a84a7dd,81528dcb08549f442f71d89601fbff9d250d2b2a8aa051f887919dcc58a3fe62
RBN (7347),RBN,train,64694e2e288786a78f2568af854a30b268e9f40f68429b35c4f38debceecb757,97170fba35698f43814721b5f6cb5c4f7a51a3841142b4364617f38143e2c6d0,6bc136cf6aca6d13e7e8937b5522855af4c900fa77d235967fbc40759afe0c5d,375x500,375x500,False,False,True,dcd9e9ac55fa8df7c09514007f096cb9d1e5ccf57ee1bf8a4bcca098fbd7389a,bdd1bd49ed38f6543f67ca148218cb5223192d326fc1deefa78b6b1a41579ab9
RBN (7348),RBN,test,5c57ee5288fa76ba82c063b6db321dac1ffd9c219cc2213670bfebe511f3557d,fe1e105c5647e31e63a49d6d384efef9b90011012ed41444ab8e1f9754174762,39453e097e272c04291e8f0bac102d7051b3d760b480ae71a5be9b22549b5949,375x500,375x500,False,False,True,63b393f393c7cb51f79f2521d8c9f82fcd77a44779e2ef5a15d8b7a416b80997,3bbe4ab662b7072eaff9113e5552381cf6ad5fc73558c879e3d088a8e612be99
RBN (7349),RBN,train,c9db9287ce6aac3493cfa353f2bd39d1e4017870c6af2d8b5aff5b49b3461695,9facfe75b38627f38491baea3c50cf8b4f49e2b86533c951e447b131c552590f,148a4b426d38f018b3ed4cc20833b9e3c1e00fdc77a6bf587b06f6a85812715e,500x333,500x333,False,False,True,aae299ab342d7e09e917e5a1d558d2aae7a736b405ddca224cee17fe79a18f66,ff8b4808b9477c657a09b85ebb5ddf623116668ec409114fde903b51a8937413
RBN (7350),RBN,train,3b222042d41d5293b58a0a1b86e40056844d87a88be8d2187f3095093f5bf5d3,9e0580fe5ac601e3223c37ee33a6228e79fe16eb830863f1517fdf8e6493b987,623df1718a16dca77df4cba729284ca9e60fcc8b03ebdfd157110afcc1003baa,375x500,375x500,False,False,True,454a7e5de1fd8042ddd804c93d538c1f2c8c3438ab45175fdead1f8c0f2c0119,04dae882aa5cc230d1bb9b1949dec108c975f1328c50fd0da1c6f6fc600cf54f
RBN (7351),RBN,train,ef7b491de3cda4c9b747eaf3dc1a81d03f14ca16fcad7cc13a7acb7214df9afd,cbb8c15f4e0c6a55882df202b6e453e2b08b6ab5bdd6bb52e7843bb1c4e95485,320c88c2cf1490f4e3db254c0315797c67862f8b762f80e4dc135e784d2ab3ba,210x500,210x500,False,False,True,4176308af50e44a3562f6f05914fc7197dbaa328cc11addab73c83ae24592218,26e9f357655bd8eb6dffd519c6152ee21b3f78080680a9de0e7d04316de2ce6d
RBN (7352),RBN,train,f81042f156f4137bf2d0c1a2bebaced4af4c5f3d68d67a37489886d69805187f,09e21608916ed96bb2a859826a4d866e02cf2fccb6e4569078468187d8800223,08d7988bfcceef3a29a7540624cbe311d26d1703970bdaa8ec5af05c3fbde7d8,350x350,350x350,False,False,True,a2b07a83c8d1b55ded31c7dc7a9de22c507ffe8f16c2c3c29adb96975f32a272,1d63cebaf27d40c00f663a167100ad6b2f91d5c82906143214a585db3f356734
RBN (7353),RBN,train,d9fb3f9e114ee2ef8f9144255167a04550f9e1f4dd9d38c7b36a908a943f1b0b,bf833fb443fa58d77c3d22fbd5c24b79ad9f8fd7814cb743144b166d1dd6dd7f,f4e5b1c4708c39854b98c6f69e0d376f9796b24120f2629bbba6c89c4ed8acbd,293x640,293x640,False,False,True,b27d815de2b965c4c9ca7cedbb8180bb1fc9f6a2415c811ac58da7225cb28405,ca48b0c638269ab025979138c30aee959b922335380f47c5017f855e8f4e13ee
RBN (7354),RBN,train,e9733f7fe9dcf20f22ce6a53bf63861320534c0b73ba11f88ce6b7bc41fa3e9d,47d2323b9d0573f8efa56de1413c6f1a22d0c70e1fd166b9f390510dac7cc137,37ca65b4e05e39460c4d14580fe846427bff1acc9ee4ea79a984704265c29f32,285x400,285x400,False,False,True,9781651f5c0a486c36b6e5e26ff131550b3ffd633307fec4335649ac66d293c4,88eecb70a9f92211d27f8d3a80a1603b5321022fd5b1c888334769f651267561
RBN (7355),RBN,train,a5d904e2e43bfce3fc0e762f6d86f907e26a9930fcefc93ab036ef45619c2fcb,a71a9ce33d57b5ee43e8b6f68ee6548ffb73f575d601380d2a5336cbfa808d00,cbf36214422bac9aed44d7d3eacd04a61f7db51a3665bc27e727bbd5223c59f6,288x352,288x352,False,False,True,ec1d802bae0ca2df877e47dacb7057a38f69a57e70c7b7353d7ee1eca5697f1b,7ce63326a2b0640508316f5a764093bee76c351185c26791dbc16a3854c68fe1
RBN (7356),RBN,test,b90a11c410d1bde2341d8e767aade56fa8884265d91e00c847826aac832a4947,df96ecae9a063f2bcbd09cd809a69ed2da48e28c2ad829a925a5f481559c44f6,cd6406eba369a044a4d477fab64019b0de7bfa965e825c932c3f22a86d48b1a0,375x500,375x500,False,False,True,2cc38e9695288dce0f4170358296edbdeb770c0884e24d464cab9423345c3d55,dab866ae117fe89ba0591d821cac6ccb539eafe88397e03b9d040a9f7284d6e4
RBN (7357),RBN,train,ac7f613987122462115b57000db6f3c7c05920f8d4be2315663fa88b136fbdf4,df19747f23ebed88a3333729182f443bf774f3bbbe9980c294ae9a4f7a121053,f9eac3d58c61a3d76669517e6b5f2bdc64ea534747954ac4f31f609d9b662cea,351x424,351x424,False,False,True,c06112e4e06c5450a5f4dfaca28314cd3b54744ab4a813b7a7507f8a1799054b,5f34ec7d3e3c1f6a97e0fe64489d7883567979307f854b405837ddd2f6f34065
RBN (7358),RBN,train,c9af2db8e7801fddc80b94e807496e4d75da26342156f9b97f541930ef7c3d73,e937abe8832cdf14dbd119df8a12a40a761de0d7d122546967272ea9b87a4f1a,10a4addfb5c558c6e7eee7a3781e4396c26167c2134bcb6882df148bec32c696,375x500,375x500,False,False,True,b7e9e301c86bb32a7a6dc9d94baad6cf49ffbe7e39e4c0665c7abbb9350c2db0,9c4bcbf3bbbbf832562178aa5dab4a0ff052bdf9e0eb1c85eb28679f2649dc2b
RBN (7359),RBN,test,cb6deda2a7a86f0886acf9e4181ee15992dcffee8f32359bf660bb313693a4e1,3e389a5d9c53c742698099fda197db11c305335351163f6f85f20286405a3af7,d6928e5bc781cca7efa2194ac8a0990a9eafcd30f78c74c15cfe70adf89dcca3,412x266,412x266,False,False,True,6b129883bd08ad409874b421896399c609a7024fde03650cff59d24818a415c3,9eba0e2e1e7f5830da3c1034788fc13ea4dd349859a3e8ea0fc66f0535a32cbb
RBN (7360),RBN,train,62c72ddd86450e5c634acdd1ab09285dfd171464f28f577b1a7a713f0dee4355,0877dd5f3e0c1467b0dc39bc9ba81c7df8813d82303c60f81854c1423e309878,b699cc7d2f7ba5e556cbfe681e1de72e364f8f7a35f1edec6c734a5495700cac,480x640,480x640,False,False,True,8c859374f99ec2ec36b35e7221e9d272f258be2dab09bcf7b87460afb15921cb,a731b2622efe3638bd8b95c8568fbc5a6198ef20fe39691aa3b15be486880890
RBN (7361),RBN,train,4382baa994c2d445d14eb4032fc26f06983bf9e53b58331a1097fb45204b07c1,c0a25f7d0de609b18b4ebfa3e12b138cc0319248b29c511fcfaf111dfd84c5be,212abb4497c3add29f4f12b29790d1a3eae43db1e2d4ab96eccab80740c3415a,640x426,640x426,False,False,True,cd14462f0e1eb2d84b6f0dd2263ba9c1f18871b56f65a99722b84e79ffc22678,b4042ef5113868b7cd56d2efced6ba5b624dd884c78a9bf354b3b9bc6a0ea48e
RBN (7362),RBN,train,1392283fbefd6d8479c17363dabcf3345b2afc84affa1624ccb4b6b16726c4bc,6eb6881c84cf17dd053f8d7a103718625aed6b8a4efe750a3925481e414182ee,8d14440f7d96d3d3184de3f37987ca8100bb153d500f9e2e6ad8557c465cd528,333x500,333x500,False,False,True,a32681919a030a432870df40a7be934729928296730023f71d49fa080dd3ebaf,ee987437ccf7a0033533b769eff3d10969e960f0124d2f0dcd9d15f8b8f94a2d
RBN (7363),RBN,train,92f7eb90f6b4ded896c72ace27e1a6afbc5f85ed98ec213eb22497e4992074db,d26a3ef1f965cf8d206a7b76ae5164ac328ced7113c9ca8d33743e93e43545ad,5ae17d1334b870d243556558260846054ccb93eb6fe83197ac2b571a3e9c1928,640x428,640x428,False,False,True,9c0c321264902acf48e8c33c542d8abf5fcc88de2d72faef5c18f194834f59a7,1ab063f8677a3bcaf7b4032b330629541d89fdae8f20bb25866dbc67947db275
RBN (7364),RBN,train,70baca7ddf2915fcae8e067adac714b23e9fe6eebe450f748fa2b503f1af623f,a3c7a63a61fae9ae1a52539c85eb934a0a842a3e790096ad2c043791578e5a49,92eebf023c98154005684bfcf6879e7edc94cb2d9296e055c64b6027ed5b8c82,336x405,336x405,False,False,True,c6a93154ca470f618358e0c54112647bc56a9a3d7edc0adfd84186afcc35bfbf,4c1235ab86548d8a108486af3de637dde5ecbcb3413b6e03b09a1386a433a0b0
RBN (7365),RBN,train,3b5398b25c3aebf5a4ed54ad36cc6bd22fa67ca99888e421be41eec50c3db51b,9d48ba183e4fbdc15e762e3dfbd57a825e38374e51cca2ea451c90a94be458c8,a4a4f904a9357da287c6aa8ded7dca6b521f81728672c48b2dbdb1705a4d5885,428x640,428x640,False,False,True,61c4cd4d557cc55410f2b9bc94a47211705d1e9af7edb5f2fdc0a49971257c53,a460c1065364564383376ad355fb10ae607523b1fd6bac3fe66891aa0e01aea6
RBN (7366),RBN,train,4aef472b8047f26868a84876ad808ff428a3f1c7397f1a8ac3f55f65d4ab5e8c,1a7fe03d3bd8c6016fffee084493256045466c6d074ccccfa0c503ba1b8c3d5c,b296127b645c8e24b7c90b29cdc30b6bf3f0acf2b96fca2c41d090e23829fdb2,375x500,375x500,False,False,True,da7387ca4fbcb51871ab1a7d0ddbab85628b2b76bd5fbd26a45006c8347147da,b2515972a24bfbf0ba8f6ce31bb32b9156543d3b75da876f2b0651b55e9945e6
RBN (7367),RBN,train,fdcdb49e4fbad00c148598b7e3c9bbcba4f40cd60eee2e160f702f4457e4a359,88b2f4b83235051bea4e9ae13b4390372b64b8c1caf0ff799fe8b28d31b782cf,87529fd521461c388851aacf0ba2c7e0ee2197c7af669580af17b8a1aaa1b984,240x320,240x320,False,False,True,e992708de7fadc96d1b03a44c498580fcec4cd44f4ac1a37f2894ba145a3f3df,f51ae396b2560526170b7d2a77123278d446579a48fc3e1a8aeeee5d1d7e0d00
RBN (7368),RBN,train,6199ec1ed6149b3548c21e32d66b07ad14e16f13a958c7c161f14cdc6c3ff238,6871da0863d98f07642b7b2bad402cf5edbcd55452f4d27e248885aa2347e998,cfa9929d155c6aab0b5e56ccef5adb9eb89241a940d77aa322c95332dbfc3891,480x640,480x640,False,False,True,6cecca721143733ec461b932769e4181db3d7700de0143cf49f0740b236a3d42,45a9950159f95002fa3dbf9b708cf5ca3a3b23018406d38d80dbdb4b50efafff
RBN (7369),RBN,test,3c526ac666b6accd6e921416d30cd1770209797ffa96ad6dab8145d848f9c511,2cd8d40fe62c4cedd9b55266b1d5927bc19a8d5d392d5cd356bf1cc75c9ab91b,8034a7c52681ca82fd6f10d7d5581e08095d2d340d201c46a3d6f471b0dc1343,427x640,427x640,False,False,True,785dbf00a77f646c0f58347fa2f48cb0b02f72a58cf8a18fcd1ab2a7c79f41f8,e2ca6d45f7fcdddbba6395e7da3499ca9a446ba6ed3702d777fd2f406849d483
RBN (7370),RBN,train,bf39a83711405aa1f32a2ed5eb26d291d8c6f49cb4853b92bc182b7455b560d0,357e7e47a1027d1ba40d712ea324a32e8d6a08491b63a14b8b7a125999267f6c,ab8c3c8c8c1b358b3d2b62a89e2326af7f684bd3ba57ea483e77c2bd928831db,427x640,427x640,False,False,True,39d7e08cb65afcc762264e83c9db306602184f3edea4e12b35ca1a42030e6c6d,09575fa6653b5ac161a248bcc1981eafafc1444250f449277071d59a68fa7f16
RBN (7371),RBN,train,87f2a73211e4cf19cd9d5b4165833ca4dc32395b0b042d0df315e04cb38f49b2,4e1fdf26d456ef09dab2dd7adbfab4672240edcb5e1c04ad1ea8a06ef04945e6,ec679ec1c17a487fdf3c89459d4f664c5172b6461e6a6cf6dc191b83c5b49c90,640x427,640x427,False,False,True,5075995ec184dc8f39a9f5e16f6027c530229db831de10398a8f69bef937792b,e3bde0eb4a56ef7126c5ed249619a9c737f6243a1e248fcff557e8919d17d690
RBN (7372),RBN,train,5ba3b372d19cb69f70e711db0b955e4ee8588f3cd9369a17319a186375142c4e,7d1729db8913e9ec9765ce69d0c91d9a1e6614a082219e10f471466af748967c,7f0cab96ae879b8d677d1d9e107f73a7e610c76e5d1a92cf3969af774b04e10d,640x480,640x480,False,False,True,0937d2dc95e1ebf557204ff3359f69f0cab8efc9684b66411fbeb384113ff74f,4819e7cea32c1419ae81487df1bc58373a6cfafaf5828ac34036efb74d9e66bf
RBN (7373),RBN,train,4ccd20086c5d42887993a0cbbce8075525a0ef24965ade7760b17984c1329948,4cdae80839f742f63d0ace46ab820154fe099ad9805201128b9ac2e210ec850c,5dea3750ad1116d94db1fd13e31a4d50004259e49ffb3a44b7ae25b48cfc97bd,612x612,612x612,False,False,True,52a2438a9172982dbd1058ab7cfbd8c724443eb060417075f46ebd85c7f3b138,15d8faa4c10fee4dc154d40d85b67200d0ece46e4cb5bcd2f6e7398b651a29b8
RBN (7374),RBN,train,fbee281d851d8819c7d07e2a93c221ca91986580b469ea72ab60f3ec08339672,9bce184a03455ac29f6f527a78a0c056a10ba64fa5a7a9024f27a7fa6e6f7aaa,e86d58222a9568142764c61f0ecdeb14734b6f154d4fa0e942f396c2dd5ba436,394x640,394x640,False,False,True,69d6636426b7b618c76b096f6e570d7d37e18eb70e5cf938d31cf90b4073a3a8,90d5cc70904df0a0e854a1d6887f9ad7cb87955b8bda94011f66981dba16c7a1
RBN (7375),RBN,train,f87b3bf0bddbb0f3672d82825685662fb8f94a33eae966bd5e0eb842ffff6543,591cdcc1ee11d81ab3f1de2c4d5f7899c135075a7adbf14485b98ab656965b53,dfc4ed29e42ccf90826bdde7ae55100e6b574842cb3cfa81bda08ce83cc1e87e,281x500,281x500,False,False,True,ba2c187541e8392bc0f89d50902f2d60e739519261fccdf6ec12b29ddaebd5d1,7a99df3fa55af44433cd31a5d57e9cd4928d7b1a037b77afd2d33f3a84acc4c3
RBN (7376),RBN,train,a28824e969146faa4aaea21439d47d0074415a8e36c831b37ac943785c7cc311,fc0187e5e7eaf1b3812f213cc99ad0e0f4276df2484164141af7159dd431198e,79b316bea752b2a0afbec8dcc4de5f1b66796c233a8c4a42c147c02e9589d4e8,427x640,427x640,False,False,True,6a5eba480e26b35577d395e7f6c104857986c18eb5e3eb238ec6833645ab2c15,5c316a3e0ddf16d02ce439bf86d2be56bce0ee7f7ba969de87c120575d15601b
RBN (7377),RBN,train,d927cb5c27a106432f2a89840c0b752fcf85a810d1d6c5271c5a8180c508dbf5,a1d86c6bc02867584253449cbdd23934e9904bd6aaca5c994bc7f2d05c894a7c,179c937b0f6c106d4ed3425269f0b4d1b6326d9c7ada938ef3a226c8ced6b3b6,365x640,365x640,False,False,True,5060ed8657d45eff851089215c0397de30af4e71f2dbe794b3785130f54ed96d,244b4d9f89f5e66724f7fb002cfceab8ea6490823756ee3936ed486b4160f57f
RBN (7378),RBN,test,4a07ca31bc995cd201e2cc9201572195812fb098463fdf3bedf652f3ddd14e65,aac73ef5ea6342dc35b7c1ddea725f61381976a8b7918dc8b3c6dcd8471f6705,2369f48ad24ca1daffae5bb3950b7aa0a0bb01afeb5f9a71e74575bb0033ff6e,375x500,375x500,False,False,True,5d2c4cb195bdb21ac811dd362489079c7875e952c44e0463fe7a9f082a3df7b5,6a37bb60bd3dee5ded8f8721377e789f64e4449d40030d8c97f1096c25b521bd
RBN (7379),RBN,test,2c408b1d24f1e27a1c807e2f1dd2429c49f697eee5e5b5623b86dcf2d30e0e21,000bdc5c650172b5661c1695520d0f86fe4b5364cd84b384538e688014aca43e,0c864516d810c6262a9f1390464e8ab71c6449b8783342c0eeb010c743ea453e,480x640,480x640,False,False,True,7dcb8213e0666fcb3bb0fe41b2c0fcb3b1957b23cadb1874bb10d3b59ff1bbc4,022932f977287108882b86235ea72b2a3cdeaa69284eb837773b2854a4e45ebd
RBN (7380),RBN,train,519cb3c34c516f6fa506e4949f4b6dc3c3feab2dfe3dbdc0c61be3150c03c0e7,1e6bed3ebef1405f372bda7ef66259cc1a90baf8b1fb6230477e40b810f802ae,8596bb07eebab64cc59dd5a47c4c7b614a9770c5bb0694ebc2a007d5be74195f,480x640,480x640,False,False,True,a92a3123b9bc154600c81b0e7c6a4db92c3bbd3321c1da4379a2b4a98a9ee972,801edda5889a1a57d83865332a02a2712cdeb1aef3dd6c28dc6f101fd4aa4de4
RBN (7381),RBN,train,5f1d90993abb5103118879a34d50d15789d8bf36a2ceb63800d94ab6823f977b,74ad474e8f87b913f796d3eadda12c6c5d8e538344995f30dcb3d5822c1cb3f3,f1af72d9324b24c4c7c370bf49bd472ec988ef9ea60ea1339fe61f70fa88a644,640x426,640x426,False,False,True,a9488b93651459becf684660abf5d6ca98f415972c6c09fedaeb71892beef62b,dd029c61d972873972f22725d5563c116625434e6e51108cd96c49b0966534cc
RBN (7382),RBN,train,7414df82e7ec7a0925680d97dfe755057bf872971ecffb49e70a1259a117219b,db82f5724f79650470028241227c688337c7939cfe60d7c3e2832db754ab1a91,8ea46ec103f3b6190195e8a248e5a379534604f45737b87ceca944193e5eb277,640x471,640x471,False,False,True,dfe750d1a655c45d249f56cf542494842c349eda39ee4903e96105c46037ec18,82cf0bc864e15c60c6d8f98a854e07a23f4bc4bdb104dad765598d0080d9e15c
RBN (7383),RBN,train,d597a70cdf3a687df0425c1b4a9dbe266a94ce6211df21e576492c85eee471aa,87a099d1c984aca50744bfe6a57d71405cf68e440f8d5ac3e8cf0ce1637a7efd,3d2cb5090ddc2cd2431b0e1cac94e8fbfaf4e5af4e99e45e8df1a4badac29f2b,640x376,640x376,False,False,True,2edb6404277c763bfeff1ea12a5c6f1d61e9c29321ee86ee02a535cf6c518529,4ad8967acf5cf963283fd0fcf30986d4ac517d807ec91ed98e28763688275922
RBN (7384),RBN,train,e791df7f9b914e7aa0611c11b7cd12341d8fff6737c6952e0b17caf1869c4b0c,7c653996466e47b300ab9d7131cbe986411fa7d56d9282f16f13cf0e6b20aa35,f6074cce62f6a6e86b2d8689b5939afa16a7c5f3e4ebbb620dfd67608163000c,480x640,480x640,False,False,True,27268578a4c290aebfe4e81248c21d57fd218a9b16b4ae4c3152a2f9a3138ced,3c9a0dd1eeeebd39ec30cb33078d561a83d0cac4e066d99ca7ca9192eda6a2ed
RBN (7385),RBN,train,0b8e7d9fbe61d5f06b98071ab1f11318761dcb6337e233b40b13b73d642493c3,9230a7ec6aedf63d65da7322ff46bf5dae9de36975dc6fdbe16addb75f502991,8858eef8bfff8a9af6f734310d1ef96e0f77881ee405436dc47f2588bad8f38e,640x480,640x480,False,False,True,5981f38d2aa589b42c23ee5ceee95938c7213291c2a931b50d1acdd286391a84,3094d6bb5171804f47bb01675a72aeba459feff2292d23d5f224c2f6220fd514
RBN (7386),RBN,train,641a10994ce035791e0be784cf5d11d00ceaeed0ce960a7f3dfc58f18ff97a94,031bb598dc228f4ed325554357515f0ba288a35ce47d2b7d842d0812fbb376cf,47c0e71ed6ec365d9a41e95f4dd7606ae356f6588cd520f45b5fde2f29be5c2d,375x500,375x500,False,False,True,a1a28f5bd433a51bd8779f85dd7870e7189708846d7f5948fd54a53628bf40a2,12901359612d8a72624eeb375855569b5f92a71761fa50ff3b2ff1d89c5c04b9
RBN (7387),RBN,train,5572e3a39383f0db76b53b080dbba03d5387c28706ba0b1c538a447dbd60d08b,857969e3b1fea5b304ced1e75be218e813312296c42e02c22b6d169ebe2c2a71,e81d42e7b24e6d255baf4e2afd63c067799dbaff5eea342ed6b10799c8cf6851,640x480,640x480,False,False,True,5a2a5e8eb847a2b5f4bc12d05cd2b537d7bb5b27e37cbb5e7d53ef256a7d0e86,394d167059701c1777565dceea900a40e271a321839eb194562adca73ee6bffe
RBN (7388),RBN,train,d42100826b93fc9bfbcb9dd0cb79b41a45a810399508d4572a9bd55e66bf52ed,e2a8d74c1a1d0135ec0418da735738d4151b4a5884d5730e29642d10430d1223,02fdd4b5021fa46f7a985e6bc6ef994db0dc9d6aaa0d6b3a683015c6605af280,426x640,426x640,False,False,True,5cc006e753c7b59c3190f68f5a90174aee096085d7a724903a89a19fd07fa0e0,9a987f9efb6fcae562f54d676352c5816c6b0e1eb24123b8b6101dc54db6a0f3
RBN (7389),RBN,train,7371780b383510b0c04c48f3cd2b1da9c6b32e24ce5087e8d392ba12c0857d89,92bc84862418505f2ab6b2dcc7afefd35c3ca57fcbe276a416b452a8d562c184,afaeb9c166443fcc0e1da37b3f73abfb4df444f663486747861155ef11d4aeb9,640x480,640x480,False,False,True,37251df532a456ff305f7b6b7e0a898cb2f58887c5ff841305a2d334316c2800,7725c8d1bb420ef1c25d7242e732f4900f338e259bdb73640a8856ab55e9bab9
RBN (7390),RBN,train,3880261016dcbbb8349b7a3b39f3be30cec37f90ea4c73c7df343857adbbfac1,9de1f04b2ce0d52784d4cb3d192c4642de3e36fdfbc74d9bba79b47a9d30e495,e7945805c4417551f05965d206c78545adc6a9f37fa8d3b17e5333e5ee0b86f8,427x640,427x640,False,False,True,b74b1bb50eae73eb519729091b86a81654f5f5da79fa58d28feea4194cab9e7c,1ce68d489f88d39401d748d9f49333f6f9ad6039ea13963652d70c8e74209134
RBN (7391),RBN,train,4d5ce0476242e26c511029e50a19dad44066ad286be2e4ccab7c523fb86259fe,e17f4301706270de515ecf1ec1828983271527323eec3a241af9cdcc6b686f80,311b829045f0b624bef1640c38c85af80ef2696341a5437449da11761ba6372f,640x425,640x425,False,False,True,c301facdd2986c662b8c51179c8493d9a0a6c95da10875e91eb0ea44d0ab45f3,dcbb58c9eb1e4aa3d02240c3cf49a535597892bc93d6e345bf04575e35c0abf8
RBN (7392),RBN,train,baa5d3a26192d53f68bb13163fb9eb94f8857ff73c24c0ebbfa399d58e54d35b,d53bed70a33ae764487946a9c3dffed4def2d71b3746e1dc71738137b58980f0,13e84f87d43a055e1a32b9b35f9daa742f485b5112142b7c5a5530dd5937dd8c,480x640,480x640,False,False,True,fcf2c411ce4c2f4089433e8447e35bd6a96d3ae81f1fee9d55216146b41537fd,0390b358a8ae63f076fd3c61887d6d9ae3374ff437a12948b4960bdadd7d1c26
RBN (7393),RBN,train,2996ed84aa3fbeeed52aafa528d2575f1d8a9bf8a321d1dd20e9a51555f72419,27e5112d5802f307790775419d474d65989930ef23e14cc6268ba1421ffb3a22,1a1e7604c475de9cb9f01ddf49bafb60b020191209e4717aed8daec79ffd5cd7,480x640,480x640,False,False,True,3b8a41a148c15b12d8bd88a53e0838d89ea9cc64fb8090aeaf261870cd6e3052,6d8a734b9962c2076e97a2cb0d9e9ec9a97e92257868b28214374118ac065368
